galaxy,source_zone,injection_type,noise_level,background_mix,predicted_type,recovered,failure_boundary_score_proxy,rss_RESPONSE_FAMILY_LIKE,rss_HALO_LIKE,rss_RAR_LIKE,rss_NUISANCE_GRADIENT,rss_PATHOLOGY_OUTLIER,rss_MIXED_RESPONSE_HALO,corr_RESPONSE_FAMILY_LIKE,corr_HALO_LIKE,corr_RAR_LIKE,corr_NUISANCE_GRADIENT,corr_PATHOLOGY_OUTLIER,corr_MIXED_RESPONSE_HALO
NGC0891,RESPONSE_FAMILY_DOMINANT_ZONE,RAR_LIKE,MEDIUM,0.25,HALO_LIKE,False,0.0,0.11189424885619531,0.08583804247983917,0.08688914122469979,0.09813118633710285,0.9849347001670412,0.09473824008265179,0.9423936285564568,0.9561181713157434,0.95556834333045,0.949667738560649,0.12274078308760626,0.9514524475334268
NGC0891,RESPONSE_FAMILY_DOMINANT_ZONE,RAR_LIKE,HIGH,0.4,NUISANCE_GRADIENT,False,0.0,0.2757234840808822,0.2703700287554701,0.271968208150833,0.2675790673878784,0.9989858872790146,0.2682056446425035,0.8510443677735713,0.8541838041338232,0.8532477904156371,0.855815945523406,0.031845136535828704,0.8554497970994536
NGC0891,RESPONSE_FAMILY_DOMINANT_ZONE,NUISANCE_GRADIENT,LOW,0.1,NUISANCE_GRADIENT,True,0.0,0.13603617605340873,0.07516444084677953,0.06942020639629408,0.037316929725462425,0.9791659731724274,0.10500931940623998,0.9294965432676935,0.9616837105583211,0.9646656382414096,0.9811641403325633,0.14433996961192871,0.9460394709491566
NGC0891,RESPONSE_FAMILY_DOMINANT_ZONE,NUISANCE_GRADIENT,MEDIUM,0.25,NUISANCE_GRADIENT,True,0.0,0.2495291992029928,0.19726353609653824,0.19253064551481194,0.14150663354830498,0.9735423440120899,0.22282285232414079,0.8662971781074942,0.8959556149182067,0.8985929859982149,0.9265491710922282,0.16265809536543246,0.8815765126611866
NGC0891,RESPONSE_FAMILY_DOMINANT_ZONE,NUISANCE_GRADIENT,HIGH,0.4,NUISANCE_GRADIENT,True,0.0,0.5752628404211657,0.5150294243155855,0.5076125805477386,0.4854023377410636,0.9803375571520416,0.5479620089850519,0.6517186199417923,0.6963982881113471,0.7017032274774441,0.7173546279623046,0.1402228328338801,0.6723377060785363
NGC0891,RESPONSE_FAMILY_DOMINANT_ZONE,PATHOLOGY_OUTLIER,LOW,0.1,PATHOLOGY_OUTLIER,True,0.0,0.9953342534641467,0.9711796545574727,0.9662396660553503,0.9321850842306588,0.05262407921625589,0.9879120134707803,0.06830627010643454,0.16976556023683784,0.18373985399104314,0.2604129715842535,0.9733323793975747,0.10994537975385647
NGC0891,RESPONSE_FAMILY_DOMINANT_ZONE,PATHOLOGY_OUTLIER,MEDIUM,0.25,PATHOLOGY_OUTLIER,True,0.0,0.9252236866974788,0.8901681295183961,0.885551041287005,0.8361987075707241,0.3293675633359145,0.9111371348890078,0.2734525796230878,0.3314089173236049,0.33830305749873896,0.40472372358100783,0.8189215082436689,0.2980987506028704
NGC0891,RESPONSE_FAMILY_DOMINANT_ZONE,PATHOLOGY_OUTLIER,HIGH,0.4,PATHOLOGY_OUTLIER,True,0.0,0.8252576022609467,0.7883274327752923,0.78394421699075,0.7327586787637248,0.7236586944792069,0.8092816565343537,0.41802200628561836,0.46007887065666025,0.4648180106334631,0.5169538869534452,0.525681753079554,0.4367131134573892
NGC0891,RESPONSE_FAMILY_DOMINANT_ZONE,MIXED_RESPONSE_HALO,LOW,0.1,RESPONSE_FAMILY_LIKE,False,0.0,0.02334666591386362,0.049145088011008406,0.058306561732573293,0.10725043876027514,0.9999424090143343,0.02676614770699995,0.9882577265501831,0.9751178964561115,0.970408902611382,0.9448542539671001,-0.00758887248976839,0.9865261538818929
NGC0891,RESPONSE_FAMILY_DOMINANT_ZONE,MIXED_RESPONSE_HALO,MEDIUM,0.25,MIXED_RESPONSE_HALO,True,0.0,0.13610461842208904,0.1487624470123945,0.1552380251072633,0.18257957977996467,0.9928941829286458,0.13494290668617617,0.9294597256352269,0.9226253589554138,0.9191093378335012,0.90411305721134,0.08429600863240488,0.9300844549361227
NGC0891,RESPONSE_FAMILY_DOMINANT_ZONE,MIXED_RESPONSE_HALO,HIGH,0.4,RESPONSE_FAMILY_LIKE,False,0.0,0.2958108542098425,0.32083727603985013,0.32808084848806074,0.34130186396737083,0.985239993282959,0.3009317908796673,0.8391597856130605,0.8241132955851093,0.8197067472651054,0.8116022030728041,-0.12149076803214834,0.8361029895415593
NGC1003,RESPONSE_FAMILY_DOMINANT_ZONE,RESPONSE_FAMILY_LIKE,LOW,0.1,RESPONSE_FAMILY_LIKE,True,0.0,0.013328605592287086,0.03742781997082193,0.04663009551830888,0.1074508262718549,0.9994485266143526,0.015972929268821247,0.9933133415029285,0.981107629176931,0.9764066286551373,0.9447482065228519,-0.023483470477070834,0.991981386282615
NGC1003,RESPONSE_FAMILY_DOMINANT_ZONE,RESPONSE_FAMILY_LIKE,MEDIUM,0.25,MIXED_RESPONSE_HALO,False,0.0,0.14679099333447487,0.15564551751435118,0.16316467081802286,0.2236023531314461,0.9983837766337297,0.14414498096818712,0.9236931344691942,0.9188876332205418,0.9147870403443508,0.8811342955920819,0.04020228061031227,0.925124326256646
NGC1003,RESPONSE_FAMILY_DOMINANT_ZONE,RESPONSE_FAMILY_LIKE,HIGH,0.4,RESPONSE_FAMILY_LIKE,True,0.0,0.238640010058839,0.3130035778567962,0.32809876651824665,0.4184535133369508,0.962749172110951,0.26394958380520706,0.8725594477977769,0.8288524730874631,0.8196958176553991,0.7625919529230879,-0.19300473540576393,0.8579338064179504
NGC1003,RESPONSE_FAMILY_DOMINANT_ZONE,HALO_LIKE,LOW,0.1,RAR_LIKE,False,0.0,0.05971891090442631,0.022087511535722255,0.021561367491314726,0.04774398548488787,0.9920232969487656,0.037483787266560195,0.9696809212805901,0.9888945790448433,0.9891605696289585,0.9758360592410553,0.08931239024477156,0.9810791062566973
NGC1003,RESPONSE_FAMILY_DOMINANT_ZONE,HALO_LIKE,MEDIUM,0.25,HALO_LIKE,True,0.0,0.11045062099656586,0.09355194736796828,0.09636956896754552,0.13503969773059757,0.9961823673290022,0.09700688666914106,0.9431592543168065,0.9520756548888496,0.9505947775116663,0.9300324200098631,0.06178699435154207,0.9502594978903705
NGC1003,RESPONSE_FAMILY_DOMINANT_ZONE,HALO_LIKE,HIGH,0.4,MIXED_RESPONSE_HALO,False,0.0,0.3148180363453576,0.3189775512809963,0.3238166409476432,0.36675561647162724,0.9996773447055076,0.3114818290287733,0.8277571888269182,0.8252408428568012,0.8223036902825848,0.7957665383316722,-0.017962608231886012,0.8297699506316354
NGC1003,RESPONSE_FAMILY_DOMINANT_ZONE,RAR_LIKE,LOW,0.1,RAR_LIKE,True,0.0,0.06832482276090818,0.023628936262848045,0.02200117552331963,0.04050875105084331,0.9908236953853307,0.043298136473910724,0.965233224272296,0.9881149041164963,0.9889382308701999,0.9795362417742169,0.09579303009441419,0.978111375828995
NGC1003,RESPONSE_FAMILY_DOMINANT_ZONE,RAR_LIKE,MEDIUM,0.25,RAR_LIKE,True,0.0,0.18249929184063532,0.140823825559109,0.1393444211303365,0.15978019859511494,0.9808738141134611,0.15954786404495536,0.9041574576141949,0.9269175661518617,0.9277152466515055,0.916635042645046,0.13829745437476038,0.9167617661939467
NGC1003,RESPONSE_FAMILY_DOMINANT_ZONE,RAR_LIKE,HIGH,0.4,NUISANCE_GRADIENT,False,0.0,0.358935766167601,0.30199983492439675,0.296830869925055,0.29047398307526245,0.9509802651967509,0.3312026936251815,0.8006648698627905,0.8354640417609867,0.8385518052421956,0.842333673151405,0.2214040081011388,0.8178002851398491
NGC1003,RESPONSE_FAMILY_DOMINANT_ZONE,NUISANCE_GRADIENT,LOW,0.1,NUISANCE_GRADIENT,True,0.0,0.12226646682189096,0.049067430451252836,0.04189669036318762,0.01868174419054055,0.9754896478239918,0.08619556881957985,0.9368743422562651,0.9751577152177731,0.9788275178175226,0.9906150896334357,0.15655782374575963,0.9559311853791675
NGC1003,RESPONSE_FAMILY_DOMINANT_ZONE,NUISANCE_GRADIENT,MEDIUM,0.25,NUISANCE_GRADIENT,True,0.0,0.18747618884449097,0.13479136738268643,0.13071599963112274,0.11985809222931482,0.9709944705638162,0.1601290266072738,0.9014010268218633,0.9301659167144933,0.9323540102176197,0.9381587860115608,0.17031009786910484,0.9164447465028793
NGC1003,RESPONSE_FAMILY_DOMINANT_ZONE,NUISANCE_GRADIENT,HIGH,0.4,RAR_LIKE,False,0.0,0.4414442752868687,0.40222713710193453,0.40000764384544574,0.4113643494345185,0.9517101283000533,0.4214401425531833,0.7473658573370416,0.7731577218770216,0.7745917351447502,0.7672259449246236,0.21974956586975739,0.7606312230291477
NGC1003,RESPONSE_FAMILY_DOMINANT_ZONE,PATHOLOGY_OUTLIER,LOW,0.1,PATHOLOGY_OUTLIER,True,0.0,0.9945465370340676,0.9668650437186224,0.9611413286451638,0.9272914146125777,0.04102164563011951,0.9860170239219977,0.07384756574141217,0.1820300971855411,0.1971260291154777,0.26964529550396815,0.9792744019782609,0.1182496345787254
NGC1003,RESPONSE_FAMILY_DOMINANT_ZONE,PATHOLOGY_OUTLIER,MEDIUM,0.25,PATHOLOGY_OUTLIER,True,0.0,0.8822801007930577,0.8170940572396078,0.8082038970081982,0.7640116024251354,0.27129074765759253,0.8564632396223029,0.3431033360475268,0.42767504341543255,0.43794531963682615,0.48578637030578015,0.8536446874094673,0.3788624557510246
NGC1003,RESPONSE_FAMILY_DOMINANT_ZONE,PATHOLOGY_OUTLIER,HIGH,0.4,NUISANCE_GRADIENT,False,0.0,0.7332359748072391,0.6765873510453937,0.6712790076019467,0.6363770407169762,0.6623079201536177,0.7087421415185636,0.5164920378793473,0.5686938094920734,0.5733419506699764,0.6030115747504554,0.581112794426678,0.5396831093164179
NGC1003,RESPONSE_FAMILY_DOMINANT_ZONE,MIXED_RESPONSE_HALO,LOW,0.1,MIXED_RESPONSE_HALO,True,0.0,0.022743794453284956,0.0314371734788697,0.03833224948542728,0.09329164148159794,0.999917311336751,0.01911831783844712,0.9885626968213576,0.9841558954358454,0.9806465981762098,0.9522123494884962,0.009093330701623648,0.9903947102855271
NGC1003,RESPONSE_FAMILY_DOMINANT_ZONE,MIXED_RESPONSE_HALO,MEDIUM,0.25,HALO_LIKE,False,0.0,0.15720709457939988,0.144986968025117,0.14829421907680854,0.21372261479267482,0.999649156495781,0.14601423493533444,0.9180375294183785,0.9246691473034468,0.922879071668218,0.8867228344907587,-0.01873081696613916,0.9241135022629341
NGC1003,RESPONSE_FAMILY_DOMINANT_ZONE,MIXED_RESPONSE_HALO,HIGH,0.4,RAR_LIKE,False,0.0,0.3122536012230937,0.2705202585548879,0.26802296073455545,0.29450379422980866,0.9996328235293794,0.290256527705972,0.8293047683312247,0.854095861976343,0.8555565669582841,0.8399382154481313,-0.019161849352832456,0.8424627423773874
NGC1090,HALO_COMPARATOR_DOMINANT_ZONE,RESPONSE_FAMILY_LIKE,LOW,0.1,MIXED_RESPONSE_HALO,False,0.0,0.018689993033166923,0.031833412387454116,0.039189454815873825,0.09694060007678806,0.9998258852058799,0.01686271257815937,0.9906109261293422,0.983954565827379,0.9802094394485935,0.9502943754033337,-0.01319525650071869,0.9915327969471512
NGC1090,HALO_COMPARATOR_DOMINANT_ZONE,RESPONSE_FAMILY_LIKE,MEDIUM,0.25,HALO_LIKE,False,0.0,0.1602719594810409,0.1435141155235392,0.14613608568955422,0.1864657381951253,0.9984605460152655,0.14725320902106,0.9163667609199709,0.9254652259682482,0.9240475714542222,0.9019613416354797,0.03923587624527285,0.9234429007680657
NGC1090,HALO_COMPARATOR_DOMINANT_ZONE,RESPONSE_FAMILY_LIKE,HIGH,0.4,HALO_LIKE,False,0.0,0.42700825089383887,0.415964137270967,0.41886101076604676,0.4777571306015374,0.9758084947564288,0.4182838875759275,0.7569621847266621,0.7642223908843767,0.7623247268939617,0.7226637318964213,0.15553618628335755,0.7627031614095175
NGC1090,HALO_COMPARATOR_DOMINANT_ZONE,HALO_LIKE,LOW,0.1,HALO_LIKE,True,0.0,0.04058020708949148,0.01995061391604438,0.022383756664185253,0.06443772449254845,0.9889016927058346,0.02510224818769644,0.9794997666720033,0.9899744370861078,0.9887447816983992,0.9672446823360943,0.10534850399585756,0.987369106166637
NGC1090,HALO_COMPARATOR_DOMINANT_ZONE,HALO_LIKE,MEDIUM,0.25,RAR_LIKE,False,0.0,0.16490273103730302,0.12227667420473867,0.12098682678508078,0.14458621024880577,0.9615377029763065,0.14143567932228768,0.9138365657833445,0.9368688946673709,0.9375570239803651,0.9248858252515251,0.19611806909026402,0.9265874598103043
NGC1090,HALO_COMPARATOR_DOMINANT_ZONE,HALO_LIKE,HIGH,0.4,NUISANCE_GRADIENT,False,0.0,0.4937174156368047,0.4137579948432501,0.4046392038859557,0.3768104390027214,0.9604311582825555,0.457967193453682,0.7115353711258459,0.7656644207201676,0.7715962649689565,0.789423562479154,0.19891918388492436,0.7362287732398931
NGC1090,HALO_COMPARATOR_DOMINANT_ZONE,RAR_LIKE,LOW,0.1,RAR_LIKE,True,0.0,0.06967752365479685,0.018805496988651044,0.01586392168212474,0.036669620924455235,0.9933623751778786,0.042169405014230416,0.9645322578043738,0.990552625059037,0.9920363291320916,0.9814939526433901,0.08147161973424619,0.978688201106854
NGC1090,HALO_COMPARATOR_DOMINANT_ZONE,RAR_LIKE,MEDIUM,0.25,RAR_LIKE,True,0.0,0.18606015398359638,0.14367690109714223,0.14165284098552203,0.17187289023135693,0.9962627205365563,0.16284994840187267,0.9021861482069006,0.9253772738201742,0.9264702688238182,0.910014895355369,0.06113329259449113,0.9149590436725172
NGC1090,HALO_COMPARATOR_DOMINANT_ZONE,RAR_LIKE,HIGH,0.4,HALO_LIKE,False,0.0,0.4376767431749983,0.42105143964481523,0.42193039362232065,0.4395992252336819,0.9990904638045692,0.4267623906439942,0.7498821619594653,0.7608866935064541,0.7603088887930215,0.7485992083660776,-0.030158517792335145,0.7571245666044694
NGC1090,HALO_COMPARATOR_DOMINANT_ZONE,NUISANCE_GRADIENT,LOW,0.1,NUISANCE_GRADIENT,True,0.0,0.1538372653463501,0.06521394991995934,0.055273056440034704,0.021881017312108637,0.9673669449385014,0.111863521589499,0.9198710424041243,0.9668433430913411,0.9719706495362735,0.9889989801247986,0.18064621518730622,0.9424099311926319
NGC1090,HALO_COMPARATOR_DOMINANT_ZONE,NUISANCE_GRADIENT,MEDIUM,0.25,NUISANCE_GRADIENT,True,0.0,0.2602808036541027,0.1711021030493896,0.16029227514475816,0.10948047601325278,0.9405966380099827,0.2189431090739986,0.8600692974091665,0.9104382993649874,0.9163556759551623,0.9436734201972352,0.24372804924755204,0.8837742307433508
NGC1090,HALO_COMPARATOR_DOMINANT_ZONE,NUISANCE_GRADIENT,HIGH,0.4,NUISANCE_GRADIENT,True,0.0,0.4225434757674294,0.3738923173246339,0.36763891683980343,0.3338219608839391,0.999993136054478,0.39861513918485375,0.7599056021852785,0.791269664953337,0.7952113449644671,0.8161973040362611,-0.0026199132660630862,0.7754900778315259
NGC1090,HALO_COMPARATOR_DOMINANT_ZONE,PATHOLOGY_OUTLIER,LOW,0.1,PATHOLOGY_OUTLIER,True,0.0,0.9959554229065903,0.9701234629227671,0.9646216914782959,0.9313883088501411,0.03664377020816782,0.9882500011582893,0.0635969896568194,0.17284830655008715,0.18809122393589767,0.2619383346321398,0.9815071216205371,0.10839741160060352
NGC1090,HALO_COMPARATOR_DOMINANT_ZONE,PATHOLOGY_OUTLIER,MEDIUM,0.25,PATHOLOGY_OUTLIER,True,0.0,0.9534749425035578,0.916524231262382,0.9109601702632031,0.8808633762470133,0.2529602265837341,0.9393070653099547,0.21569667938204792,0.2889217346230948,0.2983954251271239,0.34516173564430147,0.8643146264042199,0.24635936087359292
NGC1090,HALO_COMPARATOR_DOMINANT_ZONE,PATHOLOGY_OUTLIER,HIGH,0.4,PATHOLOGY_OUTLIER,True,0.0,0.8465047006380298,0.7629814583520822,0.7507100510311453,0.7118107676784353,0.5176599190553528,0.8133747759138085,0.39178476152342917,0.4868455007986803,0.4992894440791382,0.5368325924546355,0.6945070776778642,0.4320014167641024
NGC1090,HALO_COMPARATOR_DOMINANT_ZONE,MIXED_RESPONSE_HALO,LOW,0.1,HALO_LIKE,False,0.0,0.03213045319781356,0.017998416773968913,0.021201140211230096,0.06757300499881849,0.9987386431052727,0.019236394496189135,0.9838036119074713,0.990959930181857,0.9893426402358133,0.9656225944959974,0.03551558664483957,0.9903350975825359
NGC1090,HALO_COMPARATOR_DOMINANT_ZONE,MIXED_RESPONSE_HALO,MEDIUM,0.25,MIXED_RESPONSE_HALO,True,0.0,0.11247039244291422,0.10642191535815998,0.1109504590778241,0.16278516269813353,0.9938768159709471,0.10346706679575376,0.942087897999484,0.9452925920802722,0.9428942363394615,0.9149944465961892,0.0782507765396181,0.9468542301770884
NGC1090,HALO_COMPARATOR_DOMINANT_ZONE,MIXED_RESPONSE_HALO,HIGH,0.4,MIXED_RESPONSE_HALO,True,0.0,0.46308237374574895,0.4618589827529217,0.46548134382979967,0.4679002910783173,0.992408284967544,0.4586316400101974,0.7327466316908264,0.7335809548012263,0.7311078280050083,0.729451649474921,0.08713044836597754,0.7357773848045366
NGC1705,NUISANCE_SENSITIVE_ZONE,RESPONSE_FAMILY_LIKE,LOW,0.1,RESPONSE_FAMILY_LIKE,True,0.0,0.0178559021954289,0.04623486066949619,0.05594468691658586,0.12152275040811755,0.999306321341166,0.022300127206012668,0.9910318349097428,0.9766090002301353,0.9716250887474112,0.937271171855767,-0.02633778006654654,0.9887870715143822
NGC1705,NUISANCE_SENSITIVE_ZONE,RESPONSE_FAMILY_LIKE,MEDIUM,0.25,RESPONSE_FAMILY_LIKE,True,0.0,0.13556069584202315,0.18230940570140752,0.19472675421463823,0.2715259312978199,0.985253950150415,0.14849929146077417,0.929752281071672,0.9042624587466809,0.8973701832495674,0.8535069236404474,-0.12143331441406466,0.9227679602907904
NGC1705,NUISANCE_SENSITIVE_ZONE,RESPONSE_FAMILY_LIKE,HIGH,0.4,RESPONSE_FAMILY_LIKE,True,0.0,0.3211632565131046,0.36400008125662375,0.3738369085462425,0.44759308316235713,0.9731931205941651,0.33387739097234226,0.8239154953554979,0.7974960305502318,0.791304676754635,0.7432408202175409,-0.16372806541895937,0.8161633470253719
NGC1705,NUISANCE_SENSITIVE_ZONE,HALO_LIKE,LOW,0.1,MIXED_RESPONSE_HALO,False,0.0,0.05160029467672051,0.039836880624185035,0.043953761972217564,0.10747253190184955,0.9987612266144087,0.039815616906051905,0.9738581546217497,0.979879135085453,0.977776169697228,0.9447367189318675,0.03519621265976115,0.9798899851993327
NGC1705,NUISANCE_SENSITIVE_ZONE,HALO_LIKE,MEDIUM,0.25,HALO_LIKE,True,0.0,0.17151672773547347,0.1567356863428502,0.1599184751397575,0.22554300999752583,0.9996939270437958,0.15938582411421004,0.9102105647950515,0.9182942413285351,0.9165596133696066,0.8800323800875026,0.01749494087455546,0.9168501381827838
NGC1705,NUISANCE_SENSITIVE_ZONE,HALO_LIKE,HIGH,0.4,MIXED_RESPONSE_HALO,False,0.0,0.4089215977868346,0.41311816649630945,0.41789455866610137,0.47774277241914964,0.999921335389149,0.4062931431921708,0.7688162343584882,0.7660821323485432,0.7629583483611008,0.7226736660352655,0.008869307236258742,0.7705237548627747
NGC1705,NUISANCE_SENSITIVE_ZONE,RAR_LIKE,LOW,0.1,RAR_LIKE,True,0.0,0.06495915260313548,0.02673318791817348,0.026324428852575084,0.06668919212837077,0.9912077244022411,0.042522486119805934,0.9669751017460918,0.9865428587151329,0.986750004381771,0.9660801249749574,0.09376713495547855,0.978507799601104
NGC1705,NUISANCE_SENSITIVE_ZONE,RAR_LIKE,MEDIUM,0.25,HALO_LIKE,False,0.0,0.14131702165614923,0.11894898422176749,0.12026067147200845,0.1582178492120601,0.9884505480736219,0.12587668134004248,0.9266514869916581,0.9386431780917779,0.9379442033127516,0.917486866820414,0.10746837640151724,0.9349456233706633
NGC1705,NUISANCE_SENSITIVE_ZONE,RAR_LIKE,HIGH,0.4,RAR_LIKE,True,0.0,0.3849675304796045,0.3563083571411495,0.35610909638451416,0.40298941559519164,0.9769123392634773,0.3687882708130593,0.7842400586047591,0.8023039591444446,0.8024281298754963,0.7726646002016714,0.15194624291677283,0.7944883442738105
NGC1705,NUISANCE_SENSITIVE_ZONE,NUISANCE_GRADIENT,LOW,0.1,NUISANCE_GRADIENT,True,0.0,0.08938111154522274,0.030745751649422483,0.026193615913188466,0.01739071651673886,0.9835541505672178,0.05889716806016566,0.9542635319736249,0.9845071093448629,0.9868162868978255,0.9912665047721836,0.12824137176739056,0.9701045469122567
NGC1705,NUISANCE_SENSITIVE_ZONE,NUISANCE_GRADIENT,MEDIUM,0.25,RAR_LIKE,False,0.0,0.1410477382471055,0.08355350044176889,0.07966408090445906,0.0897621475871712,0.9806305608461066,0.11141511764012618,0.9267967747855484,0.9573121223290924,0.9593413986144563,0.9540638618105336,0.13917413248838068,0.9426478039861304
NGC1705,NUISANCE_SENSITIVE_ZONE,NUISANCE_GRADIENT,HIGH,0.4,MIXED_RESPONSE_HALO,False,0.0,0.3123772288217364,0.3162422554362804,0.320293660070621,0.3528839811079876,0.9999999937268425,0.30890227793450464,0.8292302280900425,0.8268964533505508,0.8244430483237634,0.8044352173369913,-7.920326741922903e-05,0.83132287473971
NGC1705,NUISANCE_SENSITIVE_ZONE,PATHOLOGY_OUTLIER,LOW,0.1,PATHOLOGY_OUTLIER,True,0.0,0.9930794791359948,0.9667430577093122,0.9616957879604431,0.93231747270541,0.0316805151828681,0.9846359829762181,0.08318966801235117,0.18236486035058327,0.19571461887032598,0.2601586579274077,0.9840322580165409,0.12395167212983423
NGC1705,NUISANCE_SENSITIVE_ZONE,PATHOLOGY_OUTLIER,MEDIUM,0.25,PATHOLOGY_OUTLIER,True,0.0,0.9436644797029068,0.8908284338613631,0.8826400678970413,0.8463992991985343,0.32767840065920684,0.9237220798019266,0.2373510486538724,0.3304112076468302,0.3425783590698025,0.3919192529099147,0.8199521933264116,0.27618457632183846
NGC1705,NUISANCE_SENSITIVE_ZONE,PATHOLOGY_OUTLIER,HIGH,0.4,NUISANCE_GRADIENT,False,0.0,0.7487128183036295,0.6887176770922093,0.6814336957967231,0.6678989005489693,0.8094970996373325,0.7230801175755897,0.5012855291112749,0.557926807841128,0.5644167823543849,0.5762821352870754,0.4364663794184699,0.5262317763347351
NGC1705,NUISANCE_SENSITIVE_ZONE,MIXED_RESPONSE_HALO,LOW,0.1,RESPONSE_FAMILY_LIKE,False,0.0,0.022083925727517058,0.039852957105671036,0.04854344663150996,0.1235838884037525,0.9999968730433724,0.022184497672471666,0.9888963920818413,0.9798709317529166,0.97542634440971,0.9361709841670204,0.0017683202842147458,0.9888455401767906
NGC1705,NUISANCE_SENSITIVE_ZONE,MIXED_RESPONSE_HALO,MEDIUM,0.25,MIXED_RESPONSE_HALO,True,0.0,0.15387687097670683,0.16609011631084475,0.17270144980721208,0.230018712898082,0.9927172468666792,0.15266331927115662,0.9198495143355208,0.9131866642089967,0.9095595363651507,0.8774857760111661,-0.08533904811585917,0.9205089248501848
NGC1705,NUISANCE_SENSITIVE_ZONE,MIXED_RESPONSE_HALO,HIGH,0.4,HALO_LIKE,False,0.0,0.40320962447282527,0.3946127520627406,0.3972067506107323,0.4212607548008792,0.9997617218773812,0.39530680819699915,0.7725220874040915,0.7780663518860456,0.7763976103706577,0.760749134208591,-0.015436259994531002,0.7776202105160338
NGC2366,RESPONSE_FAMILY_DOMINANT_ZONE,RESPONSE_FAMILY_LIKE,LOW,0.1,RESPONSE_FAMILY_LIKE,True,0.0,0.02978478006564248,0.04986828292356761,0.05813137730557689,0.10647940464268724,0.9990222828007469,0.030895341724330085,0.9849950354871633,0.9747470015734505,0.9704991616144873,0.9452621833953334,-0.03126846972995239,0.9844311343490054
NGC2366,RESPONSE_FAMILY_DOMINANT_ZONE,RESPONSE_FAMILY_LIKE,MEDIUM,0.25,RESPONSE_FAMILY_LIKE,True,0.0,0.14421901881765398,0.16003930465201108,0.16695593297025713,0.19641018690865067,0.9998301165253467,0.1444183854015389,0.9250843103103339,0.9164936962947368,0.9127124777440827,0.8964317113374278,-0.013033935501353703,0.9249765481343089
NGC2366,RESPONSE_FAMILY_DOMINANT_ZONE,RESPONSE_FAMILY_LIKE,HIGH,0.4,RESPONSE_FAMILY_LIKE,True,0.0,0.324611241715848,0.35643401894651483,0.3645957178351521,0.4177648688834503,0.992900261683721,0.3327649660158102,0.8218203929595276,0.8022256422313397,0.7971225013539939,0.7630433350187588,-0.08425994491025504,0.816844559254813
NGC2366,RESPONSE_FAMILY_DOMINANT_ZONE,HALO_LIKE,LOW,0.1,HALO_LIKE,True,0.0,0.048693404342772376,0.029100147993423003,0.03182054854610859,0.07179227849029951,0.9899961277619956,0.033697042479990544,0.9753494736027841,0.9853425049223122,0.9839611026122381,0.9634353748486197,0.10001935931610624,0.9830070994250293
NGC2366,RESPONSE_FAMILY_DOMINANT_ZONE,HALO_LIKE,MEDIUM,0.25,MIXED_RESPONSE_HALO,False,0.0,0.17653136266524175,0.17133561448621404,0.17520400018061197,0.21217535716252572,0.9863441519485586,0.16834794350756796,0.907451727275208,0.9103100491117222,0.9081828008828334,0.8875948641342368,0.11685823912519457,0.9119495909821069
NGC2366,RESPONSE_FAMILY_DOMINANT_ZONE,HALO_LIKE,HIGH,0.4,MIXED_RESPONSE_HALO,False,0.0,0.35335700946491166,0.35532675584348744,0.3581548974134593,0.393203439672825,0.98089041346621,0.34940660056163975,0.8041411508778097,0.8029154651372165,0.801152359159318,0.7789714759393793,-0.13823742812201792,0.806593701586096
NGC2366,RESPONSE_FAMILY_DOMINANT_ZONE,RAR_LIKE,LOW,0.1,MIXED_RESPONSE_HALO,False,0.0,0.03423363993991479,0.02363179898215013,0.027226196768933474,0.0631534285926585,0.998736633329998,0.022795001486830807,0.9827341248069519,0.9881134555393171,0.9862929601447363,0.9679083486608338,0.03554386965429947,0.9885367967421189
NGC2366,RESPONSE_FAMILY_DOMINANT_ZONE,RAR_LIKE,MEDIUM,0.25,MIXED_RESPONSE_HALO,False,0.0,0.15269307338620658,0.14613588021654159,0.15007102283362156,0.1632274700979957,0.9966959361017822,0.14377795192311632,0.920492762933959,0.9240476826351864,0.9219159273851268,0.9147527151651444,0.05748098727594653,0.925322672410486
NGC2366,RESPONSE_FAMILY_DOMINANT_ZONE,RAR_LIKE,HIGH,0.4,RESPONSE_FAMILY_LIKE,False,0.0,0.34899939257237234,0.4014320668393926,0.41184108054496793,0.4829869556560469,0.9274196522991701,0.36594495056614457,0.8068460865788641,0.7736717218307824,0.7669151970426926,0.7190361912615756,-0.26940740097634625,0.7962757370621408
NGC2366,RESPONSE_FAMILY_DOMINANT_ZONE,NUISANCE_GRADIENT,LOW,0.1,NUISANCE_GRADIENT,True,0.0,0.08740357180656189,0.030950791424551934,0.026985154119242773,0.017971508968872688,0.9782937240995659,0.05778225104596007,0.9552991302170428,0.9844029706250627,0.9864151488499949,0.9909735067251431,0.14733049888069277,0.9706790143781003
NGC2366,RESPONSE_FAMILY_DOMINANT_ZONE,NUISANCE_GRADIENT,MEDIUM,0.25,NUISANCE_GRADIENT,True,0.0,0.19506949180189959,0.14352843405013255,0.14038850013765797,0.12484074935090589,0.9685129041636735,0.16823973560281189,0.8971791951433673,0.9254574900825362,0.9271523606518739,0.9354994658732274,0.17744603640635695,0.9120089168408322
