comparator,aic,rss,galaxy,zone,rotmod_points,Rlast_kpc,delta_aic_vs_best,params_json,comparator_family,k_effective,aicc_recomputed,bic_recomputed
SN_RRF_LOCKED_N3_258993,28.358253914962905,0.7234242060787085,CamB,PATHOLOGY_ARCHIVE_ZONE,9,1.79,50.26878834504261,"{""amplitude"": 0.0, ""scale"": 0.05}",SN_RRF_FAMILY,2,-16.688856682373284,-18.294407527700844
SN_RRF_SATURATING_FAMILY,30.062349792747,0.6218030296595927,CamB,PATHOLOGY_ARCHIVE_ZONE,9,1.79,51.9728842228267,"{""amplitude"": 0.3096459837090219, ""n"": 12.0, ""scale"": 2.0}",SN_RRF_FAMILY,4,-6.05120837673174,-15.262310067386862
NFW_LIKE_DIAGNOSTIC,28.358253914962905,0.7234242060787085,CamB,PATHOLOGY_ARCHIVE_ZONE,9,1.79,50.26878834504261,"{""amplitude"": 0.0, ""scale"": 0.05}",HALO_OR_CORED_COMPARATOR,2,-16.688856682373284,-18.294407527700844
BURKERT_LIKE_CORED_HALO_DIAGNOSTIC,28.358253914962905,0.7234242060787085,CamB,PATHOLOGY_ARCHIVE_ZONE,9,1.79,50.26878834504261,"{""amplitude"": 0.0, ""scale"": 0.05}",HALO_OR_CORED_COMPARATOR,2,-16.688856682373284,-18.294407527700844
CORED_ISOTHERMAL_LIKE_DIAGNOSTIC,28.358253914962905,0.7234242060787085,CamB,PATHOLOGY_ARCHIVE_ZONE,9,1.79,50.26878834504261,"{""amplitude"": 0.0, ""scale"": 0.05}",HALO_OR_CORED_COMPARATOR,2,-16.688856682373284,-18.294407527700844
EINASTO_LIKE_SURROGATE_DIAGNOSTIC,30.358253914962905,0.7234242060787085,CamB,PATHOLOGY_ARCHIVE_ZONE,9,1.79,52.26878834504261,"{""amplitude"": 0.0, ""extra"": 0.4, ""scale"": 0.05}",HALO_OR_CORED_COMPARATOR,2,-16.688856682373284,-18.294407527700844
BARYONIC_MISMATCH_PROXY,16.203111959620777,0.6188979197347653,CamB,PATHOLOGY_ARCHIVE_ZONE,9,1.79,38.11364638970048,"{""gas_coef"": 1.5818342708644688, ""stellar_coef"": -1.0249969998005815}",BARYONIC_SYSTEMATICS_PROXY,2,-18.09335557927803,-19.69890642460559
NUISANCE_GRADIENT_PROXY,18.1735442992615,0.5037610960053716,CamB,PATHOLOGY_ARCHIVE_ZONE,9,1.79,40.0840787293412,"{""intercept"": -0.18712282326941215, ""slope"": -0.0947313957667952}",NUISANCE_PROXY,2,-19.945899448413417,-21.551450293740977
OVERFLEX_POLY5_NULL,-21.9105344300797,0.0017531888926713,CamB,PATHOLOGY_ARCHIVE_ZONE,9,1.79,0.0,"{""coef"": [-0.08709885666600417, 2.001756796263452, -19.79103060375061, 48.68963728068268, -47.48251834101263, 16.99773290759565], ""degree"": 5}",OVERFLEX_NULL,6,-22.891891520124346,-63.70854405610703
SN_RRF_LOCKED_N3_258993,-12.078334490011152,0.0574449414242643,D631-7,RESPONSE_FAMILY_DOMINANT_ZONE,16,7.19,50.21501838857355,"{""amplitude"": 1.0198757409432175, ""scale"": 0.65}",SN_RRF_FAMILY,2,-85.14919591853759,-84.52709539713494
SN_RRF_SATURATING_FAMILY,-18.227107829005188,0.0217873420448013,D631-7,RESPONSE_FAMILY_DOMINANT_ZONE,16,7.19,44.06624504957951,"{""amplitude"": 0.8297303310251262, ""n"": 4.0, ""scale"": 0.5}",SN_RRF_FAMILY,4,-93.94787380700237,-94.49388255440688
NFW_LIKE_DIAGNOSTIC,33.106057987277666,0.4896430117678478,D631-7,RESPONSE_FAMILY_DOMINANT_ZONE,16,7.19,95.39941086586236,"{""amplitude"": 0.6568895913334163, ""scale"": 2.0}",HALO_OR_CORED_COMPARATOR,2,-50.863601845714086,-50.24150132431144
BURKERT_LIKE_CORED_HALO_DIAGNOSTIC,2.548581428233394,0.091862029474574,D631-7,RESPONSE_FAMILY_DOMINANT_ZONE,16,7.19,64.84193430681809,"{""amplitude"": 1.0468094182963745, ""scale"": 1.25}",HALO_OR_CORED_COMPARATOR,2,-77.63782274799678,-77.01572222659414
CORED_ISOTHERMAL_LIKE_DIAGNOSTIC,1.3457725314446978,0.089801445491992,D631-7,RESPONSE_FAMILY_DOMINANT_ZONE,16,7.19,63.63912541002939,"{""amplitude"": 1.0487777394169355, ""scale"": 0.8}",HALO_OR_CORED_COMPARATOR,2,-78.0008099449316,-77.37870942352896
EINASTO_LIKE_SURROGATE_DIAGNOSTIC,-18.626527306658357,0.0169393765255474,D631-7,RESPONSE_FAMILY_DOMINANT_ZONE,16,7.19,43.666825571926346,"{""amplitude"": 0.8514099951603603, ""extra"": 1.4, ""scale"": 0.25}",HALO_OR_CORED_COMPARATOR,2,-104.6881729576056,-104.06607243620296
BARYONIC_MISMATCH_PROXY,30.685489634416964,0.8045055448669676,D631-7,RESPONSE_FAMILY_DOMINANT_ZONE,16,7.19,92.97884251300168,"{""gas_coef"": 8.151587038760306, ""stellar_coef"": -6.439549442156906}",BARYONIC_SYSTEMATICS_PROXY,2,-42.91878135690374,-42.2966808355011
NUISANCE_GRADIENT_PROXY,0.9450449080054496,0.075985777685684,D631-7,RESPONSE_FAMILY_DOMINANT_ZONE,16,7.19,63.23839778659015,"{""intercept"": -0.20186326548807837, ""slope"": 1.2173259847737068}",NUISANCE_PROXY,2,-80.67368810352059,-80.05158758211795
OVERFLEX_POLY5_NULL,-62.2933528785847,0.0013168137029546,D631-7,RESPONSE_FAMILY_DOMINANT_ZONE,16,7.19,0.0,"{""coef"": [0.02494713578276848, -1.2654659837102558, 7.258303995888417, -8.706039973309245, 5.813976282469829, -2.293252970055908], ""degree"": 5}",OVERFLEX_NULL,6,-129.14873137197708,-133.84653237187175
SN_RRF_LOCKED_N3_258993,-17.06277160633726,0.0624921551541083,DDO064,MIXED_THREE_WAY_COMPETITIVE_ZONE,14,2.98,25.41233511492163,"{""amplitude"": 0.7913306617811466, ""scale"": 0.5}",SN_RRF_FAMILY,2,-70.673892990833,-70.48668742251158
SN_RRF_SATURATING_FAMILY,-15.47247200519868,0.0573223907321111,DDO064,MIXED_THREE_WAY_COMPETITIVE_ZONE,14,2.98,27.00263471606021,"{""amplitude"": 0.779164055385618, ""n"": 3.0, ""scale"": 0.5}",SN_RRF_FAMILY,4,-64.52925372743873,-66.41746885342214
NFW_LIKE_DIAGNOSTIC,1.826452709137158,0.2531466753512257,DDO064,MIXED_THREE_WAY_COMPETITIVE_ZONE,14,2.98,44.30155943039605,"{""amplitude"": 0.55997151005331, ""scale"": 2.0}",HALO_OR_CORED_COMPARATOR,2,-51.08890051648834,-50.90169494816691
BURKERT_LIKE_CORED_HALO_DIAGNOSTIC,-14.166227533663502,0.107513163178888,DDO064,MIXED_THREE_WAY_COMPETITIVE_ZONE,14,2.98,28.308879187595387,"{""amplitude"": 0.8482108176834332, ""scale"": 0.8}",HALO_OR_CORED_COMPARATOR,2,-63.0778813939929,-62.89067582567147
CORED_ISOTHERMAL_LIKE_DIAGNOSTIC,-14.088714297503074,0.1052862082383404,DDO064,MIXED_THREE_WAY_COMPETITIVE_ZONE,14,2.98,28.38639242375581,"{""amplitude"": 0.845613216248784, ""scale"": 0.5}",HALO_OR_CORED_COMPARATOR,2,-63.37091334410755,-63.183707775786125
EINASTO_LIKE_SURROGATE_DIAGNOSTIC,-14.878120466024711,0.0299583536051445,DDO064,MIXED_THREE_WAY_COMPETITIVE_ZONE,14,2.98,27.596986255234174,"{""amplitude"": 0.6650336120634637, ""extra"": 1.4, ""scale"": 0.2}",HALO_OR_CORED_COMPARATOR,2,-80.96715257289827,-80.77994700457685
BARYONIC_MISMATCH_PROXY,-17.834957800512147,0.0515116311935399,DDO064,MIXED_THREE_WAY_COMPETITIVE_ZONE,14,2.98,24.640148920746743,"{""gas_coef"": 2.4825059074607534, ""stellar_coef"": 1.3902183237118715}",BARYONIC_SYSTEMATICS_PROXY,2,-73.37916060122208,-73.19195503290067
NUISANCE_GRADIENT_PROXY,-7.484244482841914,0.1325818766764243,DDO064,MIXED_THREE_WAY_COMPETITIVE_ZONE,14,2.98,34.99086223841697,"{""intercept"": -0.04485050251749487, ""slope"": 0.8613017847346043}",NUISANCE_PROXY,2,-60.14366194478261,-59.95645637646118
OVERFLEX_POLY5_NULL,-42.47510672125889,0.0086416389635523,DDO064,MIXED_THREE_WAY_COMPETITIVE_ZONE,14,2.98,0.0,"{""coef"": [-0.06422586315913396, 3.2491202454864347, -27.00993233391626, 90.98187533469518, -115.61254805729155, 49.10727536477571], ""degree"": 5}",OVERFLEX_NULL,6,-79.4630848848189,-87.62874090712735
SN_RRF_LOCKED_N3_258993,-1.5367609614106046,0.0191803903965812,DDO154,RESPONSE_FAMILY_DOMINANT_ZONE,12,5.92,37.00300284011476,"{""amplitude"": 0.8554988735722404, ""scale"": 0.4}",SN_RRF_FAMILY,2,-71.93194872863786,-72.29546876239519
SN_RRF_SATURATING_FAMILY,-5.696922575434735,0.0116127473486334,DDO154,RESPONSE_FAMILY_DOMINANT_ZONE,12,5.92,32.842841226090634,"{""amplitude"": 0.8595582878612267, ""n"": 2.5, ""scale"": 0.4}",SN_RRF_FAMILY,4,-69.57241658153568,-73.34707569666938
NFW_LIKE_DIAGNOSTIC,14.666890903516652,0.0734509095239492,DDO154,RESPONSE_FAMILY_DOMINANT_ZONE,12,5.92,53.20665470504202,"{""amplitude"": 0.8843220227678988, ""scale"": 2.0}",HALO_OR_CORED_COMPARATOR,2,-55.8192023865988,-56.182722420356136
BURKERT_LIKE_CORED_HALO_DIAGNOSTIC,0.9301685819439802,0.0233821125423625,DDO154,RESPONSE_FAMILY_DOMINANT_ZONE,12,5.92,39.46993238346935,"{""amplitude"": 0.8344456087240313, ""scale"": 0.4}",HALO_OR_CORED_COMPARATOR,2,-69.55495410657015,-69.91847414032748
CORED_ISOTHERMAL_LIKE_DIAGNOSTIC,3.3523594276234605,0.0288430989541945,DDO154,RESPONSE_FAMILY_DOMINANT_ZONE,12,5.92,41.89212322914883,"{""amplitude"": 0.8771418461946191, ""scale"": 0.25}",HALO_OR_CORED_COMPARATOR,2,-67.03616069215424,-67.39968072591157
EINASTO_LIKE_SURROGATE_DIAGNOSTIC,-2.93254956579789,0.0146151048144214,DDO154,RESPONSE_FAMILY_DOMINANT_ZONE,12,5.92,35.60721423572748,"{""amplitude"": 0.8697888948438336, ""extra"": 1.0, ""scale"": 0.15}",HALO_OR_CORED_COMPARATOR,2,-75.19394296903714,-75.55746300279446
BARYONIC_MISMATCH_PROXY,15.075786841497289,0.0760476915144281,DDO154,RESPONSE_FAMILY_DOMINANT_ZONE,12,5.92,53.61555064302266,"{""gas_coef"": 6.3125759823697996, ""stellar_coef"": -1.123144793199576}",BARYONIC_SYSTEMATICS_PROXY,2,-55.40228185105171,-55.76580188480904
NUISANCE_GRADIENT_PROXY,19.69414131756272,0.1125208415618804,DDO154,RESPONSE_FAMILY_DOMINANT_ZONE,12,5.92,58.233905119088085,"{""intercept"": 0.03133270559713398, ""slope"": 0.9473072765426518}",NUISANCE_PROXY,2,-50.700948258139164,-51.064468291896496
OVERFLEX_POLY5_NULL,-38.53976380152537,0.0004448507502335,DDO154,RESPONSE_FAMILY_DOMINANT_ZONE,12,5.92,0.0,"{""coef"": [0.03536064816684577, -1.336747477639933, 14.58359010041988, -31.31639521195183, 29.43111997225403, -10.630298289484665], ""degree"": 5}",OVERFLEX_NULL,6,-93.63214049491758,-107.52270059618957
SN_RRF_LOCKED_N3_258993,-72.11711154217947,0.0082767932161635,DDO161,RESPONSE_FAMILY_DOMINANT_ZONE,31,13.37,3.358285864367815,"{""amplitude"": 0.7558753403279463, ""scale"": 0.5}",SN_RRF_FAMILY,2,-250.64832193888557,-248.2089189584867
SN_RRF_SATURATING_FAMILY,-75.47539740654729,0.0075944053483914,DDO161,RESPONSE_FAMILY_DOMINANT_ZONE,31,13.37,0.0,"{""amplitude"": 0.7534963559647571, ""n"": 3.0, ""scale"": 0.5}",SN_RRF_FAMILY,4,-248.20578847598927,-244.00830119651022
NFW_LIKE_DIAGNOSTIC,38.44125270554362,0.2801240961897248,DDO161,RESPONSE_FAMILY_DOMINANT_ZONE,31,13.37,113.9166501120909,"{""amplitude"": 0.6993973520631408, ""scale"": 2.0}",HALO_OR_CORED_COMPARATOR,2,-141.47323168337914,-139.03382870298026
BURKERT_LIKE_CORED_HALO_DIAGNOSTIC,-23.154906239084017,0.0404684015583499,DDO161,RESPONSE_FAMILY_DOMINANT_ZONE,31,13.37,52.32049116746328,"{""amplitude"": 0.7726035598320117, ""scale"": 0.65}",HALO_OR_CORED_COMPARATOR,2,-201.44928026308816,-199.00987728268927
CORED_ISOTHERMAL_LIKE_DIAGNOSTIC,-21.808403669971025,0.0383607182074757,DDO161,RESPONSE_FAMILY_DOMINANT_ZONE,31,13.37,53.66699373657626,"{""amplitude"": 0.8144238592496421, ""scale"": 0.5}",HALO_OR_CORED_COMPARATOR,2,-203.10739240637415,-200.66798942597526
EINASTO_LIKE_SURROGATE_DIAGNOSTIC,-47.18449494515652,0.0168064048566275,DDO161,RESPONSE_FAMILY_DOMINANT_ZONE,31,13.37,28.290902461390765,"{""amplitude"": 0.7801963123109394, ""extra"": 1.0, ""scale"": 0.2}",HALO_OR_CORED_COMPARATOR,2,-228.6908838470611,-226.2514808666622
BARYONIC_MISMATCH_PROXY,40.75047815076044,0.2702557700561803,DDO161,RESPONSE_FAMILY_DOMINANT_ZONE,31,13.37,116.22587555730772,"{""gas_coef"": 3.526193937603282, ""stellar_coef"": -2.3426327316555606}",BARYONIC_SYSTEMATICS_PROXY,2,-142.5850125387967,-140.1456095583978
NUISANCE_GRADIENT_PROXY,-1.9664213205287824,0.0728030526099597,DDO161,RESPONSE_FAMILY_DOMINANT_ZONE,31,13.37,73.5089760860185,"{""intercept"": -0.0739559568216943, ""slope"": 0.9139234427352443}",NUISANCE_PROXY,2,-183.2449510997644,-180.8055481193655
OVERFLEX_POLY5_NULL,-67.36374703235036,0.0079320285199522,DDO161,RESPONSE_FAMILY_DOMINANT_ZONE,31,13.37,8.111650374196927,"{""coef"": [0.0832432585776901, -1.8724021947364988, 11.389667535556569, -17.957612354594815, 12.40491752152709, -3.293949391484868], ""degree"": 5}",OVERFLEX_NULL,6,-240.89584399505833,-235.79192076814746
SN_RRF_LOCKED_N3_258993,2.997273452309739,0.0349511808279696,DDO168,RESPONSE_FAMILY_DOMINANT_ZONE,10,4.12,6.718366185846274,"{""amplitude"": 0.761982607607581, ""scale"": 0.5}",SN_RRF_FAMILY,2,-50.84959546230533,-51.95871099060295
SN_RRF_SATURATING_FAMILY,-0.2288155248224432,0.0245557930571795,DDO168,RESPONSE_FAMILY_DOMINANT_ZONE,10,4.12,3.492277208714092,"{""amplitude"": 0.7576328617230808, ""n"": 6.0, ""scale"": 0.5}",SN_RRF_FAMILY,4,-44.09392575829588,-50.883585386319695
NFW_LIKE_DIAGNOSTIC,22.089384538862184,0.1792556609200422,DDO168,RESPONSE_FAMILY_DOMINANT_ZONE,10,4.12,25.81047727239872,"{""amplitude"": 0.6563899554373388, ""scale"": 2.0}",HALO_OR_CORED_COMPARATOR,2,-34.500987404226656,-35.61010293252428
BURKERT_LIKE_CORED_HALO_DIAGNOSTIC,11.789377279378256,0.0834741017350238,DDO168,RESPONSE_FAMILY_DOMINANT_ZONE,10,4.12,15.510470012914793,"{""amplitude"": 0.8271620932342912, ""scale"": 0.8}",HALO_OR_CORED_COMPARATOR,2,-42.143753756619994,-43.252869284917615
CORED_ISOTHERMAL_LIKE_DIAGNOSTIC,11.856169891116522,0.0834290553326932,DDO168,RESPONSE_FAMILY_DOMINANT_ZONE,10,4.12,15.577262624653056,"{""amplitude"": 0.8253355259489574, ""scale"": 0.5}",HALO_OR_CORED_COMPARATOR,2,-42.149151665708814,-43.258267194006436
EINASTO_LIKE_SURROGATE_DIAGNOSTIC,3.519503340434891,0.0365037621294385,DDO168,RESPONSE_FAMILY_DOMINANT_ZONE,10,4.12,7.240596073971426,"{""amplitude"": 0.7860158126932988, ""extra"": 1.4, ""scale"": 0.25}",HALO_OR_CORED_COMPARATOR,2,-50.414964732313116,-51.52408026061074
BARYONIC_MISMATCH_PROXY,28.860049901475037,0.4307728622763491,DDO168,RESPONSE_FAMILY_DOMINANT_ZONE,10,4.12,32.58114263501157,"{""gas_coef"": 2.7215703663098996, ""stellar_coef"": -0.10259847073798288}",BARYONIC_SYSTEMATICS_PROXY,2,-25.733308510370605,-26.842424038668227
NUISANCE_GRADIENT_PROXY,13.667832883856828,0.1182203884606542,DDO168,RESPONSE_FAMILY_DOMINANT_ZONE,10,4.12,17.38892561739336,"{""intercept"": -0.14388239418398344, ""slope"": 1.0375881301838703}",NUISANCE_PROXY,2,-38.663612192436226,-39.77272772073385
OVERFLEX_POLY5_NULL,-3.721092733536535,0.0072850190100485,DDO168,RESPONSE_FAMILY_DOMINANT_ZONE,10,4.12,0.0,"{""coef"": [0.03146620978081077, 0.24437591693415028, -6.51463372984064, 31.680764590190233, -41.752728619161005, 16.95844997349331], ""degree"": 5}",OVERFLEX_NULL,6,-32.24520322854245,-58.42969267057818
SN_RRF_LOCKED_N3_258993,1.8445447433448527,0.0152762657605461,DDO170,RESPONSE_FAMILY_WITH_NFW_COMPETITIVE_ZONE,8,12.33,14.279941112978516,"{""amplitude"": 0.68373947917894, ""scale"": 0.3}",SN_RRF_FAMILY,2,-43.68717163351904,-45.92828855015937
SN_RRF_SATURATING_FAMILY,1.529879971972739,0.0114382988165914,DDO170,RESPONSE_FAMILY_WITH_NFW_COMPETITIVE_ZONE,8,12.33,13.9652763416064,"{""amplitude"": 0.694603278373505, ""n"": 2.5, ""scale"": 0.3}",SN_RRF_FAMILY,4,-31.0685030715578,-44.08407023817179
NFW_LIKE_DIAGNOSTIC,3.924302369692264,0.0198116484399624,DDO170,RESPONSE_FAMILY_WITH_NFW_COMPETITIVE_ZONE,8,12.33,16.359698739325925,"{""amplitude"": 0.7582160799255249, ""scale"": 1.6}",HALO_OR_CORED_COMPARATOR,2,-41.60741400717161,-43.84853092381194
BURKERT_LIKE_CORED_HALO_DIAGNOSTIC,-0.1288050227363744,0.011936866611921,DDO170,RESPONSE_FAMILY_WITH_NFW_COMPETITIVE_ZONE,8,12.33,12.306591346897289,"{""amplitude"": 0.7307970682099953, ""scale"": 0.4}",HALO_OR_CORED_COMPARATOR,2,-45.66052139960026,-47.90163831624059
CORED_ISOTHERMAL_LIKE_DIAGNOSTIC,-1.6271015535628175,0.0098981174189773,DDO170,RESPONSE_FAMILY_WITH_NFW_COMPETITIVE_ZONE,8,12.33,10.808294816070845,"{""amplitude"": 0.7374275149743885, ""scale"": 0.2}",HALO_OR_CORED_COMPARATOR,2,-47.158817930426714,-49.399934847067044
EINASTO_LIKE_SURROGATE_DIAGNOSTIC,1.1913614074057746,0.0109643867184934,DDO170,RESPONSE_FAMILY_WITH_NFW_COMPETITIVE_ZONE,8,12.33,13.626757777039437,"{""amplitude"": 0.728368417799677, ""extra"": 0.8, ""scale"": 0.1}",HALO_OR_CORED_COMPARATOR,2,-46.34035496945811,-48.58147188609844
BARYONIC_MISMATCH_PROXY,13.37410212223185,0.064553545282783,DDO170,RESPONSE_FAMILY_WITH_NFW_COMPETITIVE_ZONE,8,12.33,25.80949849186551,"{""gas_coef"": 3.3746146778850776, ""stellar_coef"": 0.6873254850693344}",BARYONIC_SYSTEMATICS_PROXY,2,-32.15761425463201,-34.39873117127234
NUISANCE_GRADIENT_PROXY,9.544344312063462,0.0399958345548212,DDO170,RESPONSE_FAMILY_WITH_NFW_COMPETITIVE_ZONE,8,12.33,21.979740681697123,"{""intercept"": 0.11478745879689481, ""slope"": 0.6995458040820182}",NUISANCE_PROXY,2,-35.987372064800404,-38.228488981440734
OVERFLEX_POLY5_NULL,-12.43539636963366,0.0009429969104527,DDO170,RESPONSE_FAMILY_WITH_NFW_COMPETITIVE_ZONE,8,12.33,0.0,"{""coef"": [-0.09811577874180628, 0.18341861868954557, 10.743812897548532, -28.273765910892, 27.076522285248686, -8.851015449648003], ""degree"": 5}",OVERFLEX_NULL,6,23.63288725350239,-59.8904634964186
SN_RRF_LOCKED_N3_258993,-5.593394928797512,0.0215224438892913,ESO079-G014,RESPONSE_FAMILY_DOMINANT_ZONE,15,16.67,10.323766496312397,"{""amplitude"": 0.4129665026718876, ""scale"": 0.4}",SN_RRF_FAMILY,2,-93.2006378141477,-92.78453741194328
SN_RRF_SATURATING_FAMILY,-3.593394928797512,0.0215224438892913,ESO079-G014,RESPONSE_FAMILY_DOMINANT_ZONE,15,16.67,12.323766496312397,"{""amplitude"": 0.4129665026718876, ""n"": 3.258993, ""scale"": 0.4}",SN_RRF_FAMILY,4,-86.2006378141477,-87.36843700973886
NFW_LIKE_DIAGNOSTIC,12.514936174112805,0.0670678810416614,ESO079-G014,RESPONSE_FAMILY_DOMINANT_ZONE,15,16.67,28.43209759922271,"{""amplitude"": 0.4110325497250325, ""scale"": 2.0}",HALO_OR_CORED_COMPARATOR,2,-76.15150335561668,-75.73540295341226
BURKERT_LIKE_CORED_HALO_DIAGNOSTIC,1.3703865239801325,0.0351167168136261,ESO079-G014,RESPONSE_FAMILY_DOMINANT_ZONE,15,16.67,17.28754794909004,"{""amplitude"": 0.4596322986593685, ""scale"": 0.65}",HALO_OR_CORED_COMPARATOR,2,-85.85692300739565,-85.44082260519123
CORED_ISOTHERMAL_LIKE_DIAGNOSTIC,0.9703519307030506,0.0340623007432447,ESO079-G014,RESPONSE_FAMILY_DOMINANT_ZONE,15,16.67,16.887513355812956,"{""amplitude"": 0.4620296454151354, ""scale"": 0.4}",HALO_OR_CORED_COMPARATOR,2,-86.314213861264,-85.89811345905957
EINASTO_LIKE_SURROGATE_DIAGNOSTIC,-1.2578554809966134,0.0259551704321536,ESO079-G014,RESPONSE_FAMILY_DOMINANT_ZONE,15,16.67,14.659305944113292,"{""amplitude"": 0.4105605207427435, ""extra"": 1.4, ""scale"": 0.2}",HALO_OR_CORED_COMPARATOR,2,-90.39151966568315,-89.97541926347873
BARYONIC_MISMATCH_PROXY,14.291974855923462,0.0813100996474711,ESO079-G014,RESPONSE_FAMILY_DOMINANT_ZONE,15,16.67,30.209136281033366,"{""gas_coef"": 3.7501193358131584, ""stellar_coef"": 0.4529713546449452}",BARYONIC_SYSTEMATICS_PROXY,2,-73.26302866509913,-72.8469282628947
NUISANCE_GRADIENT_PROXY,5.38520271820113,0.0458513782275811,ESO079-G014,RESPONSE_FAMILY_DOMINANT_ZONE,15,16.67,21.30236414331104,"{""intercept"": -0.040132333712599874, ""slope"": 0.5345996395904076}",NUISANCE_PROXY,2,-81.85600333516635,-81.43990293296193
OVERFLEX_POLY5_NULL,-15.917161425109908,0.0063588497142642,ESO079-G014,RESPONSE_FAMILY_DOMINANT_ZONE,15,16.67,0.0,"{""coef"": [0.10531957936992468, -3.3757491281821492, 22.62682169369515, -48.943254712184014, 44.972835490755266, -14.921567808201397], ""degree"": 5}",OVERFLEX_NULL,6,-93.9893697244049,-100.24106851779163
SN_RRF_LOCKED_N3_258993,-20.29998557845091,0.0105335577802648,ESO116-G012,RESPONSE_FAMILY_DOMINANT_ZONE,15,9.86,0.0,"{""amplitude"": 0.6941510457967993, ""scale"": 0.4}",SN_RRF_FAMILY,2,-103.91859010200432,-103.5024896997999
SN_RRF_SATURATING_FAMILY,-18.29998557845091,0.0105335577802648,ESO116-G012,RESPONSE_FAMILY_DOMINANT_ZONE,15,9.86,2.0,"{""amplitude"": 0.6941510457967993, ""n"": 3.258993, ""scale"": 0.4}",SN_RRF_FAMILY,4,-96.91859010200432,-98.08638929759547
NFW_LIKE_DIAGNOSTIC,15.890061827317773,0.0850947703816771,ESO116-G012,RESPONSE_FAMILY_DOMINANT_ZONE,15,9.86,36.19004740576868,"{""amplitude"": 0.7044914862079223, ""scale"": 2.0}",HALO_OR_CORED_COMPARATOR,2,-72.58059848526324,-72.16449808305882
BURKERT_LIKE_CORED_HALO_DIAGNOSTIC,-5.997554320312997,0.0217264673548205,ESO116-G012,RESPONSE_FAMILY_DOMINANT_ZONE,15,9.86,14.302431258137917,"{""amplitude"": 0.7194692016231597, ""scale"": 0.5}",HALO_OR_CORED_COMPARATOR,2,-93.05911403484365,-92.64301363263922
CORED_ISOTHERMAL_LIKE_DIAGNOSTIC,-5.2334902291970575,0.0290350679567234,ESO116-G012,RESPONSE_FAMILY_DOMINANT_ZONE,15,9.86,15.066495349253854,"{""amplitude"": 0.7816795456424569, ""scale"": 0.4}",HALO_OR_CORED_COMPARATOR,2,-88.70951711128805,-88.29341670908363
EINASTO_LIKE_SURROGATE_DIAGNOSTIC,-13.729940628311294,0.0153404474218833,ESO116-G012,RESPONSE_FAMILY_DOMINANT_ZONE,15,9.86,6.570044950139618,"{""amplitude"": 0.6874486225098791, ""extra"": 1.4, ""scale"": 0.2}",HALO_OR_CORED_COMPARATOR,2,-98.27968776345779,-97.86358736125337
BARYONIC_MISMATCH_PROXY,3.537268935024242,0.0393078355066397,ESO116-G012,RESPONSE_FAMILY_DOMINANT_ZONE,15,9.86,23.837254513475152,"{""gas_coef"": 7.2154830931662035, ""stellar_coef"": 0.28399430825039423}",BARYONIC_SYSTEMATICS_PROXY,2,-84.16572406484134,-83.74962366263692
NUISANCE_GRADIENT_PROXY,5.980810484303496,0.0601398028713155,ESO116-G012,RESPONSE_FAMILY_DOMINANT_ZONE,15,9.86,26.28079606275441,"{""intercept"": -0.04208657218107092, ""slope"": 0.8739901131391218}",NUISANCE_PROXY,2,-77.78700370538714,-77.37090330318271
OVERFLEX_POLY5_NULL,-15.686532069077575,0.0087366494213472,ESO116-G012,RESPONSE_FAMILY_DOMINANT_ZONE,15,9.86,4.613453509373336,"{""coef"": [0.037694539965138746, -0.9693344971610286, 7.608219330555049, -8.789910477779603, 1.0680890723158203, 1.7886530399090597], ""degree"": 5}",OVERFLEX_NULL,6,-89.2241808798089,-95.47587967319564
SN_RRF_LOCKED_N3_258993,32.56129843097824,0.2216262290217539,ESO563-G021,RESPONSE_FAMILY_DOMINANT_ZONE,30,42.41,43.040566435027245,"{""amplitude"": 0.5869604029350192, ""scale"": 0.65}",SN_RRF_FAMILY,2,-142.7943660784716,-140.43641575959174
SN_RRF_SATURATING_FAMILY,19.254463016134768,0.1226910563722013,ESO563-G021,RESPONSE_FAMILY_DOMINANT_ZONE,30,42.41,29.73373102018377,"{""amplitude"": 0.5767163663871382, ""n"": 1.5, ""scale"": 1.25}",SN_RRF_FAMILY,4,-155.37849605358466,-151.37370652693602
NFW_LIKE_DIAGNOSTIC,26.42922874183709,0.1854412723828032,ESO563-G021,RESPONSE_FAMILY_DOMINANT_ZONE,30,42.41,36.90849674588609,"{""amplitude"": 0.5018285697545789, ""scale"": 2.0}",HALO_OR_CORED_COMPARATOR,2,-148.1419881450728,-145.78403782619293
