galaxy,zone,model,degree,n_points,k_effective,rss,aic,aicc,bic,coef_json
UGC08490,RESPONSE_FAMILY_DOMINANT_ZONE,POLY1_NULL,1,40,2,0.47886610579507977,-173.00854813488348,-172.68422381055916,-169.63078922665562,"[0.4105867217784399, 0.5687588634015993]"
UGC08490,RESPONSE_FAMILY_DOMINANT_ZONE,POLY2_NULL,2,40,3,0.07106949991577448,-247.31905851137702,-246.65239184471037,-242.2524201490352,"[0.12967750125875352, 2.069343301470646, -1.4291280362562353]"
UGC08490,RESPONSE_FAMILY_DOMINANT_ZONE,POLY3_NULL,3,40,4,0.03011579862482702,-279.6633931112508,-278.52053596839363,-272.9078752947951,"[0.0008971721771571593, 3.3280732216250812, -4.324653908362267, 1.8384291251466902]"
UGC08490,RESPONSE_FAMILY_DOMINANT_ZONE,POLY4_NULL,4,40,5,0.01694484964252368,-300.66683205365916,-298.90212617130624,-292.2224347830895,"[-0.10514668369108945, 4.889182225266081, -10.516737995448073, 10.8009312345328, -4.267858147326717]"
UGC08490,RESPONSE_FAMILY_DOMINANT_ZONE,POLY5_NULL,5,40,6,0.009389390783588124,-322.28217285030973,-319.7367183048552,-312.1488961256261,"[-0.22311221859837072, 7.231654061846887, -24.2701595185303, 43.98606919444188, -39.200439338959, 13.307649977764681]"
UGC08490,RESPONSE_FAMILY_DOMINANT_ZONE,POLY6_NULL,6,40,7,0.006839671071778486,-332.95580366156787,-329.45580366156787,-321.1336474827703,"[-0.12113717947716282, 4.682294750652612, -4.021082579114738, -26.98979554011042, 82.76635926470968, -87.45665605388298, 31.988668581475633]"
UGC08550,NUISANCE_SENSITIVE_ZONE,POLY1_NULL,1,40,2,0.13124235384005836,-224.78356359112047,-224.45923926679615,-221.4058046828926,"[0.16603350649232812, 0.7411144547485551]"
UGC08550,NUISANCE_SENSITIVE_ZONE,POLY2_NULL,2,40,3,0.025433081468802105,-288.42335945813045,-287.75669279146376,-283.35672109578866,"[0.022944570206216448, 1.5054789375290158, -0.7279661740766294]"
UGC08550,NUISANCE_SENSITIVE_ZONE,POLY3_NULL,3,40,4,0.025154665355464793,-286.86365410168895,-285.7207969588318,-280.10813628523323,"[0.03356275146226403, 1.4016942792669478, -0.4892245994832266, -0.15158195212279452]"
UGC08550,NUISANCE_SENSITIVE_ZONE,POLY4_NULL,4,40,5,0.011767755939555202,-315.2508595737118,-313.4861536913589,-306.8064623031421,"[-0.07334695554825912, 2.97554978295696, -6.73186723176701, 8.884099245533363, -4.302705332217217]"
UGC08550,NUISANCE_SENSITIVE_ZONE,POLY5_NULL,5,40,6,0.010970293009469383,-316.05774996382024,-313.5122954183657,-305.9244732391366,"[-0.11167176205053216, 3.736575280315537, -11.200097880919028, 19.66533286655988, -15.651650732638764, 4.323407771589161]"
UGC08550,NUISANCE_SENSITIVE_ZONE,POLY6_NULL,6,40,7,0.007338791518362354,-330.13842189198897,-326.63842189198897,-318.3162657131914,"[0.010028292602949759, 0.6940938046780698, 12.965754777201933, -65.03938204907337, 129.90716624739352, -115.93172188415812, 38.17623163674544]"
UGC08699,RESPONSE_FAMILY_DOMINANT_ZONE,POLY1_NULL,1,40,2,0.3450250940651587,-186.12070329156515,-185.79637896724083,-182.7429443833373,"[-0.2131178946406805, 1.0230142904248287]"
UGC08699,RESPONSE_FAMILY_DOMINANT_ZONE,POLY2_NULL,2,40,3,0.14036149449715138,-220.0965413935054,-219.42987472683873,-215.02990303116357,"[-0.41212312701364734, 2.0860771341461195, -1.0124408035440866]"
UGC08699,RESPONSE_FAMILY_DOMINANT_ZONE,POLY3_NULL,3,40,4,0.07189519300107007,-244.8570130933872,-243.71415595053006,-238.10149527693144,"[-0.5786335352171731, 3.713589925250323, -4.756298257292014, 2.3770523515859887]"
UGC08699,RESPONSE_FAMILY_DOMINANT_ZONE,POLY4_NULL,4,40,5,0.03331252520980798,-273.62805097612306,-271.86334509377014,-265.1836537055534,"[-0.7601320618110391, 6.385493749318103, -15.354311024271434, 17.716752272240146, -7.304619009835312]"
UGC08699,RESPONSE_FAMILY_DOMINANT_ZONE,POLY5_NULL,5,40,6,0.03094648795198921,-274.57500861198287,-272.0295540665283,-264.4417318872992,"[-0.8261459796545413, 7.696349021515237, -23.050772869719918, 36.28726926800991, -26.8530112301427, 7.447006560117103]"
UGC08699,RESPONSE_FAMILY_DOMINANT_ZONE,POLY6_NULL,6,40,7,0.03094634334988739,-272.57519551841295,-269.07519551841295,-260.7530393396154,"[-0.8253780260860644, 7.677150307817659, -22.89828113224955, 35.75276426493179, -25.93450373034838, 6.688170779714431, 0.24090024774686958]"
UGC08837,RESPONSE_FAMILY_DOMINANT_ZONE,POLY1_NULL,1,40,2,0.20509988441856286,-206.92550526219557,-206.60118093787125,-203.5477463539677,"[-0.19026385085931055, 0.6719594748179756]"
UGC08837,RESPONSE_FAMILY_DOMINANT_ZONE,POLY2_NULL,2,40,3,0.05423505693601284,-258.1322890720967,-257.46562240543,-253.06565070975486,"[-0.01940472052627193, -0.24075016000798835, 0.8692472712628229]"
UGC08837,RESPONSE_FAMILY_DOMINANT_ZONE,POLY3_NULL,3,40,4,0.037731620393261264,-270.6454501185533,-269.50259297569613,-263.8899323020976,"[0.06234572820576737, -1.0397987145420404, 2.707342740097318, -1.1670447421171408]"
UGC08837,RESPONSE_FAMILY_DOMINANT_ZONE,POLY4_NULL,4,40,5,0.006952752720960021,-336.29988307912305,-334.5351771967701,-327.85548580855334,"[-0.09976184198109711, 1.3466440011161336, -6.7583985565732805, 12.533790896605675, -6.524207447010866]"
UGC08837,RESPONSE_FAMILY_DOMINANT_ZONE,POLY5_NULL,5,40,6,0.00585179747601257,-341.19543432761634,-338.6499797821618,-331.0621576029327,"[-0.05473105352938412, 0.4524561028450566, -1.5083277152895906, -0.1339169079501991, 6.810548971031584, -5.079907206873313]"
UGC08837,RESPONSE_FAMILY_DOMINANT_ZONE,POLY6_NULL,6,40,7,0.0022955076377121544,-376.62722884560833,-373.12722884560833,-364.80507266681076,"[0.06570214875326247, -2.558354270576193, 22.405967391600168, -83.95688719973923, 150.854152725294, -124.08322562437716, 37.778831243652355]"
UGC09037,RESPONSE_FAMILY_WITH_NFW_COMPETITIVE_ZONE,POLY1_NULL,1,40,2,0.28360362823543356,-193.962285800962,-193.63796147663768,-190.58452689273415,"[-0.6892653634768989, 1.1738571166242635]"
UGC09037,RESPONSE_FAMILY_WITH_NFW_COMPETITIVE_ZONE,POLY2_NULL,2,40,3,0.16487137152218664,-213.65876518990785,-212.9920985232412,-208.59212682756603,"[-0.8408407039572982, 1.9835549852065633, -0.7711408272212389]"
UGC09037,RESPONSE_FAMILY_WITH_NFW_COMPETITIVE_ZONE,POLY3_NULL,3,40,4,0.05583798860685509,-254.96721183766363,-253.8243546948065,-248.21169402120788,"[-0.630713300082011, -0.07028081555935695, 3.9534109634009167, -2.999715422617241]"
UGC09037,RESPONSE_FAMILY_WITH_NFW_COMPETITIVE_ZONE,POLY4_NULL,4,40,5,0.05507959925317414,-253.51421339940566,-251.74950751705273,-245.06981612883598,"[-0.6561595091387555, 0.3043218027797221, 2.467562821734872, -0.8490797211927225, -1.0241122387735815]"
UGC09037,RESPONSE_FAMILY_WITH_NFW_COMPETITIVE_ZONE,POLY5_NULL,5,40,6,0.03356020035582304,-271.3317552574692,-268.7863007120146,-261.19847853278554,"[-0.8552450809144072, 4.257614985577479, -20.74351988938452, 55.15611001829377, -59.978389906412424, 22.458772444814805]"
UGC09037,RESPONSE_FAMILY_WITH_NFW_COMPETITIVE_ZONE,POLY6_NULL,6,40,7,0.025870478761708463,-279.74128922501177,-276.24128922501177,-267.9191330462142,"[-0.6781514394743501, -0.1696971061772501, 14.421779402518606, -68.10321352320729, 151.83368377012175, -152.5322649316326, 55.55271027823762]"
UGC09133,RESPONSE_FAMILY_DOMINANT_ZONE,POLY1_NULL,1,40,2,1.2485486506438956,-134.6759062743841,-134.35158195005977,-131.29814736615623,"[-0.0015636063019361234, 0.8896348022456334]"
UGC09133,RESPONSE_FAMILY_DOMINANT_ZONE,POLY2_NULL,2,40,3,0.4106113930757883,-177.15949926049566,-176.492832593829,-172.09286089815384,"[-0.4042342248123418, 3.0406544899814003, -2.048590178795968]"
UGC09133,RESPONSE_FAMILY_DOMINANT_ZONE,POLY3_NULL,3,40,4,0.16593468392047206,-211.4016197011162,-210.25876255825906,-204.64610188466045,"[-0.7190085247633434, 6.117334230355004, -9.126046308021229, 4.493622939190647]"
UGC09133,RESPONSE_FAMILY_DOMINANT_ZONE,POLY4_NULL,4,40,5,0.14180802309997376,-215.68642160815676,-213.92171572580384,-207.24202433758708,"[-0.8625328740105066, 8.230206796303936, -17.506681204840504, 16.623861625288253, -5.776304136236954]"
UGC09133,RESPONSE_FAMILY_DOMINANT_ZONE,POLY5_NULL,5,40,6,0.06825734513216097,-242.93398735350735,-240.38853280805282,-232.80071062882374,"[-1.2305923969844388, 15.538859000775783, -60.418178779312086, 120.16347645387607, -114.7680463408213, 41.52066369698452]"
UGC09133,RESPONSE_FAMILY_DOMINANT_ZONE,POLY6_NULL,6,40,7,0.02431915972073026,-282.2148091020728,-278.7148091020728,-270.39265292327525,"[-1.6539123297139209, 26.121788131453386, -144.47637538992825, 414.79928678320056, -621.0779965508606, 459.8145875673317, -132.79172186360353]"
UGC11455,RESPONSE_FAMILY_DOMINANT_ZONE,POLY1_NULL,1,40,2,0.5764900452612836,-165.58706644317408,-165.26274211884976,-162.20930753494622,"[-0.4456628172760759, 0.7296396133638082]"
UGC11455,RESPONSE_FAMILY_DOMINANT_ZONE,POLY2_NULL,2,40,3,0.23061491236338288,-200.23541838750793,-199.56875172084128,-195.16878002516611,"[-0.1869583901260743, -0.6523293968476379, 1.316160962106139]"
UGC11455,RESPONSE_FAMILY_DOMINANT_ZONE,POLY3_NULL,3,40,4,0.15043672845762068,-215.3236858489285,-214.18082870607137,-208.56816803247276,"[-0.006768235126087138, -2.413551324398699, 5.3675969183745496, -2.572340289694231]"
UGC11455,RESPONSE_FAMILY_DOMINANT_ZONE,POLY4_NULL,4,40,5,0.142766050997138,-215.4170979828022,-213.65239210044928,-206.97270071223252,"[0.07415883879164348, -3.6049073223195474, 10.093068682085132, -9.412048868334153, 3.257004085066624]"
UGC11455,RESPONSE_FAMILY_DOMINANT_ZONE,POLY5_NULL,5,40,6,0.13659995004107167,-215.18312606763962,-212.6376715221851,-205.049849342956,"[0.180727628680405, -5.721071074462325, 22.517761111928536, -39.39114401217215, 34.814720567335506, -12.021987231340528]"
UGC11455,RESPONSE_FAMILY_DOMINANT_ZONE,POLY6_NULL,6,40,7,0.0974573873034435,-226.68878015703666,-223.18878015703666,-214.86662397823912,"[-0.21882343209602753, 4.267640142182989, -56.82067543693994, 238.70124299348942, -443.0665745177698, 382.78526864515646, -125.33563678619048]"
UGC11557,PATHOLOGY_ARCHIVE_ZONE,POLY1_NULL,1,40,2,0.545725773747379,-167.780725176112,-167.4564008517877,-164.40296626788415,"[-0.45331706229028634, 0.1789233078582127]"
UGC11557,PATHOLOGY_ARCHIVE_ZONE,POLY2_NULL,2,40,3,0.17012017836587007,-212.4051845696115,-211.73851790294484,-207.33854620726967,"[-0.18372306510919684, -1.2612165210101753, 1.3715617417794175]"
UGC11557,PATHOLOGY_ARCHIVE_ZONE,POLY3_NULL,3,40,4,0.16708312716800688,-211.12573108205424,-209.9828739391971,-204.3702132655985,"[-0.148653610815265, -1.6039938047620375, 2.160071236613682, -0.500640949101121]"
UGC11557,PATHOLOGY_ARCHIVE_ZONE,POLY4_NULL,4,40,5,0.08429247888032682,-236.49368362279728,-234.72897774044435,-228.0492863522276,"[0.11721533812085556, -5.517944373368538, 17.684618835137528, -22.971070717524764, 10.700204651630305]"
UGC11557,PATHOLOGY_ARCHIVE_ZONE,POLY5_NULL,5,40,6,0.08426829701264743,-234.505160488737,-231.95970594328247,-224.3718837640534,"[0.11054159265215134, -5.385422100509494, 16.90653704505386, -21.093665047620377, 8.7239396720242, 0.7528628493737517]"
UGC11557,PATHOLOGY_ARCHIVE_ZONE,POLY6_NULL,6,40,7,0.0441109347286577,-258.3970811339103,-254.89708113391032,-246.57492495511278,"[-0.2941556535295636, 4.731942910173483, -63.45377216122143, 260.58052945104686, -475.31242791230903, 400.6452043070264, -126.94994966909722]"
UGC11820,NUISANCE_SENSITIVE_ZONE,POLY1_NULL,1,40,2,0.0055213058018341345,-351.5208136991715,-351.1964893748472,-348.14305479094367,"[0.14859839928020135, 0.7207573725641178]"
UGC11820,NUISANCE_SENSITIVE_ZONE,POLY2_NULL,2,40,3,0.003934576056207794,-363.0732637479856,-362.4065970813189,-358.0066253856438,"[0.131075915247352, 0.8143604476335752, -0.0891457857804358]"
UGC11820,NUISANCE_SENSITIVE_ZONE,POLY3_NULL,3,40,4,0.003872561150307731,-361.708745959984,-360.56588881712685,-354.9532281435283,"[0.13608722209554744, 0.7653787288114281, 0.02352956406136958, -0.07153990466146315]"
UGC11820,NUISANCE_SENSITIVE_ZONE,POLY4_NULL,4,40,5,0.002559234960327019,-376.2770545155806,-374.51234863322765,-367.83265724501086,"[0.10260122158920612, 1.2583379526944731, -1.93177590062375, 2.7585943611640773, -1.3476829837264483]"
UGC11820,NUISANCE_SENSITIVE_ZONE,POLY5_NULL,5,40,6,0.0018981833883543616,-386.2294966272867,-383.68404208183216,-376.0962199026031,"[0.0677078938249766, 1.9512236979804536, -5.999935685273655, 12.574511329170027, -11.680480661694224, 3.9363038773210604]"
UGC11820,NUISANCE_SENSITIVE_ZONE,POLY6_NULL,6,40,7,0.00141998142778903,-395.8396376236098,-392.3396376236098,-384.01748144481223,"[0.023545425797851044, 3.0552781807292284, -14.769230805157513, 43.31212500452277, -64.50080698980834, 47.5744380888516, -13.853375940168549]"
UGC11914,PATHOLOGY_ARCHIVE_ZONE,POLY1_NULL,1,40,2,0.369378289486619,-183.3925375771134,-183.06821325278906,-180.01477866888553,"[-0.2557052861847528, 0.40236654599120947]"
UGC11914,PATHOLOGY_ARCHIVE_ZONE,POLY2_NULL,2,40,3,0.030043476018140926,-281.7595679962796,-281.0929013296129,-276.6929296339378,"[0.0005414839705260631, -0.9664739459267842, 1.30365761135047]"
UGC11914,PATHOLOGY_ARCHIVE_ZONE,POLY3_NULL,3,40,4,0.027089014017642882,-283.9002589681883,-282.75740182533116,-277.1447411517326,"[-0.03404784650144892, -0.628389507925403, 0.5259433284729196, 0.4937868462714603]"
UGC11914,PATHOLOGY_ARCHIVE_ZONE,POLY4_NULL,4,40,5,0.01837464454580465,-297.4265213052114,-295.66181542285847,-288.98212403464174,"[-0.1203049680937957, 0.6414320017080661, -4.510759134264842, 7.783974739679497, -3.4715180444800184]"
UGC11914,PATHOLOGY_ARCHIVE_ZONE,POLY5_NULL,5,40,6,0.013993125468464934,-306.3227424818491,-303.77728793639454,-296.18946575716546,"[-0.21013820988808843, 2.425273689513557, -14.984279575238995, 33.05515690888298, -30.07341507443134, 10.134056011410033]"
UGC11914,PATHOLOGY_ARCHIVE_ZONE,POLY6_NULL,6,40,7,0.0038785176972523407,-355.6472675698469,-352.1472675698469,-343.82511139104935,"[-0.41324394320153773, 7.502883826677199, -55.314772763983115, 174.4192120609554, -272.99713723004504, 210.82834791601874, -63.71247362051129]"
UGC12506,HALO_COMPARATOR_DOMINANT_ZONE,POLY1_NULL,1,40,2,0.12731859781851154,-225.99768575170123,-225.6733614273769,-222.61992684347337,"[0.43738640871597634, 0.24455467063560402]"
UGC12506,HALO_COMPARATOR_DOMINANT_ZONE,POLY2_NULL,2,40,3,0.042932816917876745,-267.4799294590638,-266.8132627923971,-262.413291096722,"[0.3096017174301303, 0.9271656536864774, -0.650105698143689]"
UGC12506,HALO_COMPARATOR_DOMINANT_ZONE,POLY3_NULL,3,40,4,0.0282942169936082,-282.15909183376345,-281.0162346909063,-275.40357401730773,"[0.3865949798323892, 0.17461498288783744, 1.0810281237176815, -1.0991325853088065]"
UGC12506,HALO_COMPARATOR_DOMINANT_ZONE,POLY4_NULL,4,40,5,0.025666825555709344,-284.05741637789913,-282.2927104955462,-275.6130191073295,"[0.433957997729236, -0.522632708390406, 3.8466366262961422, -5.102109884953506, 1.906179666497475]"
UGC12506,HALO_COMPARATOR_DOMINANT_ZONE,POLY5_NULL,5,40,6,0.020082558101699614,-291.87132203534776,-289.3258674898932,-281.7380453106641,"[0.3325416832708107, 1.4912170196289143, -7.977336563504346, 23.42753133045372, -28.12575840558043, 11.440738313172536]"
UGC12506,HALO_COMPARATOR_DOMINANT_ZONE,POLY6_NULL,6,40,7,0.013400849944087672,-306.05266397949845,-302.55266397949845,-294.2305078007009,"[0.16746284222782287, 5.618161065159701, -40.7568694977879, 138.32440799137453, -225.567582725772, 174.55962506772127, -51.78377357287308]"
UGC12632,NUISANCE_SENSITIVE_ZONE,POLY1_NULL,1,40,2,0.24163532843359856,-200.36820203061097,-200.04387770628665,-196.9904431223831,"[0.17280386673671447, 0.6369375080793761]"
UGC12632,NUISANCE_SENSITIVE_ZONE,POLY2_NULL,2,40,3,0.022627961006058604,-293.0979351550909,-292.4312684884242,-288.0312967927491,"[-0.033056884669449615, 1.736621738443192, -1.0473183146322063]"
UGC12632,NUISANCE_SENSITIVE_ZONE,POLY3_NULL,3,40,4,0.012336846912086386,-315.3617705971262,-314.21891345426906,-308.6062527806705,"[-0.09761251826217097, 2.367604032844688, -2.498801694050242, 0.9215767488368496]"
UGC12632,NUISANCE_SENSITIVE_ZONE,POLY4_NULL,4,40,5,0.011478682561313479,-316.2457243302997,-314.4810184479468,-307.80132705973006,"[-0.0705441415646935, 1.9691209125318814, -0.9182323792193074, -1.366159596305425, 1.0893982595915621]"
UGC12632,NUISANCE_SENSITIVE_ZONE,POLY5_NULL,5,40,6,0.003109598384744586,-366.48564607927494,-363.9401915338204,-356.3523693545913,"[0.053610707645701645, -0.49625372319431305, 13.556791844316502, -36.29242685459352, 37.854792099290385, -14.005864319885275]"
UGC12632,NUISANCE_SENSITIVE_ZONE,POLY6_NULL,6,40,7,0.0021568072431074783,-379.1202293240062,-375.6202293240062,-367.2980731452086,"[0.115947796268438, -2.054670750366827, 25.935002380723255, -79.6797970204744, 112.412793734862, -75.60283480631813, 19.554593805216985]"
UGC12732,NUISANCE_SENSITIVE_ZONE,POLY1_NULL,1,40,2,0.06609801122619316,-252.2198429616256,-251.89551863730128,-248.84208405339774,"[0.1504253686914063, 0.6922895273953824]"
UGC12732,NUISANCE_SENSITIVE_ZONE,POLY2_NULL,2,40,3,0.025911261505583788,-287.6782820690571,-287.0116154023904,-282.6116437067153,"[0.06224221380278234, 1.163353701369081, -0.4486325466416179]"
UGC12732,NUISANCE_SENSITIVE_ZONE,POLY3_NULL,3,40,4,0.0026859668524563045,-376.34375903715375,-375.2009018942966,-369.588241220698,"[-0.034738096111829236, 2.111262583307295, -2.629159638358362, 1.3844616455344427]"
UGC12732,NUISANCE_SENSITIVE_ZONE,POLY4_NULL,4,40,5,0.0019490608628204692,-387.1714834136483,-385.40677753129535,-378.7270861430786,"[-0.009654891533756517, 1.7420038819295276, -1.1645079558131486, -0.7354940284695645, 1.0095027019066727]"
UGC12732,NUISANCE_SENSITIVE_ZONE,POLY5_NULL,5,40,6,0.0019454060987477355,-385.24655946758224,-382.7011049221277,-375.1132827428986,"[-0.007060387248780063, 1.69048414591323, -0.8620186643199688, -1.465359600665496, 1.7778011007415147, -0.29268510431803696]"
UGC12732,NUISANCE_SENSITIVE_ZONE,POLY6_NULL,6,40,7,0.0018676326658679126,-384.8785223323083,-381.3785223323083,-373.05636615351074,"[-0.024870361611973906, 2.1357305941246034, -4.398526659581754, 10.93059868698224, -19.523740678614928, 17.305834323709725, -5.586831564453312]"
UGCA442,NUISANCE_SENSITIVE_ZONE,POLY1_NULL,1,40,2,0.14607615924955883,-220.5002643479319,-220.17594002360758,-217.12250543970404,"[0.01865746606714605, 1.0153273863820078]"
UGCA442,NUISANCE_SENSITIVE_ZONE,POLY2_NULL,2,40,3,0.04060520716440297,-269.70953677726123,-269.04287011059455,-264.64289841491944,"[-0.12420252691434806, 1.7784688806130946, -0.7268014230772258]"
UGCA442,NUISANCE_SENSITIVE_ZONE,POLY3_NULL,3,40,4,0.005404476603447926,-348.3762848927431,-347.23342774988595,-341.6207670762874,"[-0.004809547536338908, 0.6114931749969007, 1.9576571677825967, -1.7044181529268714]"
UGCA442,NUISANCE_SENSITIVE_ZONE,POLY4_NULL,4,40,5,0.0022079767169266283,-382.1823259842803,-380.41762010192735,-373.73792871371063,"[0.04743179433247789, -0.15757004404546193, 5.00811944138968, -6.119696462668503, 2.102513480829347]"
UGCA442,NUISANCE_SENSITIVE_ZONE,POLY5_NULL,5,40,6,0.002206640270504485,-380.2065445557537,-377.6610900102991,-370.07326783107004,"[0.04586287543125801, -0.12641561963773063, 4.825201583212155, -5.678340517257769, 1.637916876888871, 0.17698918245351264]"
UGCA442,NUISANCE_SENSITIVE_ZONE,POLY6_NULL,6,40,7,0.0015820026095503458,-391.51772856903347,-388.01772856903347,-379.6955723902359,"[-0.00461042947647238, 1.1354087536808903, -5.197229820303476, 29.451692211423644, -58.73045824307669, 50.05103273251978, -15.833029698433862]"
UGCA444,NUISANCE_SENSITIVE_ZONE,POLY1_NULL,1,40,2,0.052465612265105724,-261.4590713032728,-261.1347469789485,-258.08131239504496,"[-0.02631558492465032, 0.9207500526223007]"
UGCA444,NUISANCE_SENSITIVE_ZONE,POLY2_NULL,2,40,3,0.04435846664675768,-266.1732454933966,-265.50657882672994,-261.10660713105483,"[0.01329198322484837, 0.7091710226248427, 0.20150383809281733]"
UGCA444,NUISANCE_SENSITIVE_ZONE,POLY3_NULL,3,40,4,0.039061289164517454,-269.2601121387294,-268.11725499587226,-262.5045943222737,"[-0.033023394843954015, 1.1618686710485222, -0.8398615352602675, 0.6611843640337052]"
UGCA444,NUISANCE_SENSITIVE_ZONE,POLY4_NULL,4,40,5,0.03903798272879045,-267.2839857916881,-265.5192799093352,-258.83958852111846,"[-0.037484216986092764, 1.2275380071238349, -1.1003366526114868, 1.0381993974005352, -0.17953096826991805]"
UGCA444,NUISANCE_SENSITIVE_ZONE,POLY5_NULL,5,40,6,0.03900835626740498,-265.31435386602914,-262.7688993205746,-255.18107714134553,"[-0.04487115763713021, 1.3742223793614485, -1.9615687796014576, 3.11623553565911, -2.3669910959499942, 0.833318143878124]"
